action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,MW,AlogP,HBA,HBD,PSA
,,374988,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '23.16', 'le': '0.51', 'lle': '6.74', 'sei': '8.76'}",,CHEMBL126372,,CHEMBL126372,9.04,0,http://www.openphacts.org/units/Nanomolar,243803,=,1,1,=,,IC50,nM,,0.92,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.92,390.2410000000001,2.2960000000000003,7,4,103.19
,,355098,[],CHEMBL677386,Inhibition of epidermal growth factor receptor (EGFR) from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '22.04', 'le': '0.47', 'lle': '5.13', 'sei': '9.89'}",,CHEMBL338114,,CHEMBL338114,9.04,0,http://www.openphacts.org/units/Nanomolar,243807,=,1,1,=,,IC50,nM,,0.91,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.91,410.2790000000001,3.9086,6,3,91.41
,,133541,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '24.42', 'le': '0.54', 'lle': '5.38', 'sei': '11.33'}",,CHEMBL51659,,CHEMBL51659,9.04,1,http://www.openphacts.org/units/Nanomolar,265459,=,1,1,=,,IC50,nM,,0.91,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,0.91,370.21000000000004,3.655400000000002,5,2,79.8
,,135211,[],CHEMBL679947,"Inhibition of phosphorylation of phospholipase C gamma1 by Epidermal growth factor receptor, from human A431 carcinoma cell vesicles",F,,,BAO_0000190,BAO_0000019,assay format,CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,,,CHEMBL1130057,J Med Chem,1997,,,CHEMBL53777,,CHEMBL53777,9.02,0,http://www.openphacts.org/units/Nanomolar,89144,=,1,1,=,,IC50,nM,,0.95,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.95,345.20400000000006,2.9919000000000002,6,1,66.83000000000001
,,424488,[],CHEMBL679944,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),B,,,BAO_0000190,BAO_0000357,single protein format,Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,,,CHEMBL1132555,J Med Chem,1999,"{'bei': '23.12', 'le': '0.53', 'lle': '3.93', 'sei': '14.10'}",,CHEMBL153573,,CHEMBL153573,9.0,0,http://www.openphacts.org/units/Nanomolar,296390,=,1,1,=,,IC50,nM,,1.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.0,389.2530000000001,5.071900000000001,5,2,63.83
,,410710,[],CHEMBL679944,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(Nc2cc(NCCO)ncn2)c1,,,CHEMBL1132555,J Med Chem,1999,"{'bei': '36.84', 'le': '0.68', 'lle': '7.07', 'sei': '12.84'}",,CHEMBL415738,,CHEMBL415738,9.0,0,http://www.openphacts.org/units/Nanomolar,296355,=,1,1,=,,IC50,nM,,1.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.0,244.298,1.9328199999999995,5,3,70.07
,,186630,[],CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,,CHEMBL1146682,Bioorg Med Chem Lett,2004,"{'bei': '20.14', 'le': '0.40', 'lle': '4.72', 'sei': '13.09'}",,CHEMBL939,GEFITINIB,CHEMBL939,9.0,0,http://www.openphacts.org/units/Nanomolar,15409,=,1,1,=,,IC50,nM,,1.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.001,446.9100000000004,4.275600000000003,7,1,68.74000000000001
,,186628,[],CHEMBL674106,Inhibitory activity against epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,,CHEMBL1146682,Bioorg Med Chem Lett,2004,"{'bei': '22.88', 'le': '0.42', 'lle': '5.59', 'sei': '12.04'}",,CHEMBL553,ERLOTINIB,CHEMBL553,9.0,1,http://www.openphacts.org/units/Nanomolar,15410,=,1,1,=,,IC50,nM,,1.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.001,393.4430000000002,3.405100000000002,7,1,74.73000000000002
,,425687,[],CHEMBL679944,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),B,,,BAO_0000190,BAO_0000357,single protein format,CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,,,CHEMBL1132555,J Med Chem,1999,"{'bei': '23.25', 'le': '0.53', 'lle': '3.57', 'sei': '17.97'}",,CHEMBL358934,,CHEMBL1184611,8.96,0,http://www.openphacts.org/units/Nanomolar,296387,=,1,1,=,,IC50,nM,,1.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.1,431.3590000000001,5.390900000000002,6,3,70.07
,,137102,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '22.61', 'le': '0.49', 'lle': '4.75', 'sei': '11.23'}",,CHEMBL139044,,CHEMBL139044,8.96,0,http://www.openphacts.org/units/Nanomolar,265467,=,1,1,=,,IC50,nM,,1.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.1,396.24800000000005,4.2116000000000025,5,2,79.8
,,131068,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '17.98', 'le': '0.38', 'lle': '5.87', 'sei': '7.99'}",,CHEMBL334801,,CHEMBL334801,8.96,0,http://www.openphacts.org/units/Nanomolar,265480,=,1,1,=,,IC50,nM,,1.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.1,498.3850000000001,3.0935000000000006,7,3,112.14
,,68470,[],CHEMBL674637,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002,"{'bei': '14.86', 'le': '0.27', 'lle': '4.55', 'sei': '6.93'}",,CHEMBL264382,,CHEMBL264382,8.96,0,http://www.openphacts.org/units/Nanomolar,119498,=,1,1,=,,IC50,nM,,1.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.0011,602.6990000000002,4.4144200000000025,8,4,129.20000000000002
,,123352,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '21.69', 'le': '0.47', 'lle': '4.70', 'sei': '10.62'}",,CHEMBL136178,,CHEMBL136178,8.92,0,http://www.openphacts.org/units/Nanomolar,265464,=,1,1,=,,IC50,nM,,1.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.2,411.25900000000007,4.2196000000000025,5,2,83.98
,,400161,[],CHEMBL679944,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,,,CHEMBL1132555,J Med Chem,1999,"{'bei': '24.16', 'le': '0.53', 'lle': '4.29', 'sei': '14.20'}",,CHEMBL153206,,CHEMBL153206,8.92,0,http://www.openphacts.org/units/Nanomolar,296405,=,1,1,=,,IC50,nM,,1.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.2,369.2220000000001,4.625800000000003,4,2,62.83
,,353632,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '19.34', 'le': '0.42', 'lle': '6.30', 'sei': '8.38'}",,CHEMBL127058,,CHEMBL127058,8.92,0,http://www.openphacts.org/units/Nanomolar,243809,=,1,1,=,,IC50,nM,,1.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.2,461.3640000000001,2.6194999999999995,8,4,106.43
,,129764,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '23.28', 'le': '0.51', 'lle': '4.27', 'sei': '13.33'}",,CHEMBL92086,,CHEMBL92086,8.92,0,http://www.openphacts.org/units/Nanomolar,265490,=,1,1,=,,IC50,nM,,1.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.2,383.249,4.650500000000003,4,2,66.91
,,63367,[],CHEMBL674637,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,,,CHEMBL1134862,Bioorg Med Chem Lett,2002,"{'bei': '17.42', 'le': '0.34', 'lle': '4.71', 'sei': '7.75'}",,CHEMBL69358,,CHEMBL69358,8.92,0,http://www.openphacts.org/units/Nanomolar,119489,=,1,1,=,,IC50,nM,,1.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.0012,511.9890000000001,4.213520000000002,6,4,115.04000000000002
,,393852,[],CHEMBL679944,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),B,,,BAO_0000190,BAO_0000357,single protein format,Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,,,CHEMBL1132555,J Med Chem,1999,"{'bei': '26.26', 'le': '0.58', 'lle': '4.29', 'sei': '16.62'}",,CHEMBL153525,,CHEMBL153525,8.91,1,http://www.openphacts.org/units/Nanomolar,296373,=,1,1,=,,IC50,nM,,1.24,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.24,339.1960000000001,4.617200000000001,3,2,53.6
,,123355,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '21.85', 'le': '0.50', 'lle': '4.83', 'sei': '10.54'}",,CHEMBL136511,,CHEMBL136511,8.85,0,http://www.openphacts.org/units/Nanomolar,265473,=,1,1,=,,IC50,nM,,1.4,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.4,405.2770000000001,4.0211000000000015,5,2,83.98
,,369173,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '33.37', 'le': '0.60', 'lle': '5.73', 'sei': '14.11'}",,CHEMBL127082,,CHEMBL127082,8.85,0,http://www.openphacts.org/units/Nanomolar,243822,=,1,1,=,,IC50,nM,,1.4,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.4,265.32,3.118520000000001,5,2,62.730000000000004
,,353633,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '20.87', 'le': '0.48', 'lle': '6.02', 'sei': '7.56'}",,CHEMBL128467,,CHEMBL128467,8.85,0,http://www.openphacts.org/units/Nanomolar,243823,=,1,1,=,,IC50,nM,,1.4,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.4,424.2800000000001,2.8306000000000004,7,3,117.10000000000001
,,124595,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '17.25', 'le': '0.37', 'lle': '5.72', 'sei': '8.55'}",,CHEMBL136102,,CHEMBL136102,8.84,0,http://www.openphacts.org/units/Nanomolar,265476,=,1,1,=,,IC50,nM,,1.45,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.45,512.412,3.117800000000001,7,2,103.35000000000001
,,389440,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '23.58', 'le': '0.52', 'lle': '5.79', 'sei': '8.82'}",,CHEMBL338175,,CHEMBL338175,8.82,0,http://www.openphacts.org/units/Nanomolar,243817,=,1,1,=,,IC50,nM,,1.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.5,374.1980000000001,3.027400000000001,6,3,100.03
,,121309,[],CHEMBL679947,"Inhibition of phosphorylation of phospholipase C gamma1 by Epidermal growth factor receptor, from human A431 carcinoma cell vesicles",F,,,BAO_0000190,BAO_0000019,assay format,Nc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,,,CHEMBL1130057,J Med Chem,1997,,,CHEMBL53831,,CHEMBL53831,8.82,0,http://www.openphacts.org/units/Nanomolar,89143,=,1,1,=,,IC50,nM,,1.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.5,317.15000000000003,2.5081000000000007,6,2,89.61
,,111935,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '19.95', 'le': '0.43', 'lle': '5.23', 'sei': '8.32'}",,CHEMBL422292,,CHEMBL422292,8.82,0,http://www.openphacts.org/units/Nanomolar,265461,=,1,1,=,,IC50,nM,,1.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.5,442.2730000000001,3.588700000000001,7,2,106.10000000000001
,,110479,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '18.16', 'le': '0.35', 'lle': '4.43', 'sei': '9.96'}",,CHEMBL545315,CANERTINIB DIHYDROCHLORIDE,CHEMBL31965,8.82,0,http://www.openphacts.org/units/Nanomolar,265491,=,1,1,=,,IC50,nM,,1.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.5,558.8690000000005,5.235100000000005,7,2,88.61
,,133547,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '23.07', 'le': '0.50', 'lle': '4.38', 'sei': '13.15'}",,CHEMBL343722,,CHEMBL343722,8.8,0,http://www.openphacts.org/units/Nanomolar,265466,=,1,1,=,,IC50,nM,,1.6,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.6,381.23300000000006,4.415500000000002,4,2,66.91
,,120871,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '22.89', 'le': '0.50', 'lle': '4.75', 'sei': '11.02'}",,CHEMBL138363,,CHEMBL138363,8.8,0,http://www.openphacts.org/units/Nanomolar,265489,=,1,1,=,,IC50,nM,,1.6,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.6,384.2370000000001,4.045500000000002,5,2,79.8
,,218693,[],CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,,,CHEMBL1130030,J Med Chem,1997,"{'bei': '21.28', 'le': '0.46', 'lle': '5.36', 'sei': '10.57'}",,CHEMBL416611,,CHEMBL416611,8.8,0,http://www.openphacts.org/units/Nanomolar,60198,=,1,1,=,,IC50,nM,,1.6,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.6,413.2750000000001,3.4438000000000013,6,3,83.2
,,133544,[],CHEMBL673925,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,CHEMBL1134843,J Med Chem,2001,"{'bei': '20.03', 'le': '0.44', 'lle': '3.57', 'sei': '13.09'}",,CHEMBL135142,,CHEMBL135142,8.76,0,http://www.openphacts.org/units/Nanomolar,265468,=,1,1,=,,IC50,nM,,1.75,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50 app,nM,UO_0000065,,1.75,437.21900000000016,5.192900000000002,4,2,66.91
,,423336,[],CHEMBL679944,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),B,,,BAO_0000190,BAO_0000357,single protein format,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1,,,CHEMBL1132555,J Med Chem,1999,"{'bei': '24.55', 'le': '0.57', 'lle': '3.39', 'sei': '23.13'}",,CHEMBL356850,,CHEMBL356850,8.74,0,http://www.openphacts.org/units/Nanomolar,296401,=,1,1,=,,IC50,nM,,1.8,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.8,356.24800000000005,5.350600000000002,4,1,37.81
,,58122,[],CHEMBL674637,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21,,,CHEMBL1134862,Bioorg Med Chem Lett,2002,"{'bei': '15.60', 'le': '0.28', 'lle': '4.52', 'sei': '6.72'}",,CHEMBL67003,,CHEMBL67003,8.74,0,http://www.openphacts.org/units/Nanomolar,119499,=,1,1,=,,IC50,nM,,1.8,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.0018,560.6180000000002,4.219820000000002,8,3,130.06
,,386241,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,"{'bei': '19.67', 'le': '0.43', 'lle': '5.05', 'sei': '11.60'}",,CHEMBL126623,,CHEMBL126623,8.72,0,http://www.openphacts.org/units/Nanomolar,243814,=,1,1,=,,IC50,nM,,1.9,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.9,443.34900000000033,3.6651000000000016,7,2,75.2
,,419116,[],CHEMBL679944,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1,,,CHEMBL1132555,J Med Chem,1999,"{'bei': '28.32', 'le': '0.54', 'lle': '4.20', 'sei': '13.60'}",,CHEMBL155278,,CHEMBL155278,8.68,0,http://www.openphacts.org/units/Nanomolar,296395,=,1,1,=,,IC50,nM,,2.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,2.1,306.39400000000006,4.478720000000003,5,2,63.83
,,127787,[],CHEMBL679947,"Inhibition of phosphorylation of phospholipase C gamma1 by Epidermal growth factor receptor, from human A431 carcinoma cell vesicles",F,,,BAO_0000190,BAO_0000019,assay format,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)nc23)c1,,,CHEMBL1130057,J Med Chem,1997,,,CHEMBL51228,,CHEMBL51228,8.64,0,http://www.openphacts.org/units/Nanomolar,89152,=,1,1,=,,IC50,nM,,2.3,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,2.3,425.2940000000002,3.6246,8,2,93.44
,,121310,[],CHEMBL679947,"Inhibition of phosphorylation of phospholipase C gamma1 by Epidermal growth factor receptor, from human A431 carcinoma cell vesicles",F,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,,,CHEMBL1130057,J Med Chem,1997,,,CHEMBL299881,,CHEMBL299881,8.64,0,http://www.openphacts.org/units/Nanomolar,89147,=,1,1,=,,IC50,nM,,2.3,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,2.3,365.44100000000026,2.2159199999999997,8,2,88.09
